* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
1.27637e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.27734e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.27832e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.2793e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.28027e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.28125e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.28223e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.2832e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.28418e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.28516e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.28613e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.28711e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.28809e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.28906e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.29004e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.29102e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.29199e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.29297e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.29395e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.29492e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.2959e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.29687e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.29785e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.29883e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.2998e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.30078e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.30176e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.30273e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.30371e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.30469e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.30566e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.30664e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.30762e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.30859e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.30957e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.31055e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.31152e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.3125e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.31348e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.31445e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.31543e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.31641e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.31738e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.31836e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.31934e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.32031e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.32129e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.32227e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.32324e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.32422e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.3252e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.32617e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.32715e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.32812e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.3291e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.33008e-06 1s 1s 1s 0s 1s 1s 1s 1s
1.33105e-06 1s 1s 1s 0s 1s 1s 1s 1s
1.33203e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.33301e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.33398e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.33496e-06 1s 1s 1s 0s 1s 1s 0s 1s
1.33594e-06 1s 1s 1s 0s 1s 1s 0s 1s
1.33691e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.33789e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.33887e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.33984e-06 1s 1s 1s 0s 1s 0s 1s 1s
1.34082e-06 1s 1s 1s 0s 1s 0s 1s 1s
1.3418e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.34277e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.34375e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.34473e-06 1s 1s 1s 0s 1s 0s 0s 1s
1.3457e-06 1s 1s 1s 0s 1s 0s 0s 1s
1.34668e-06 1s 1s 1s 0s 1s 0s 0s 0s
1.34766e-06 1s 1s 1s 0s 1s 0s 0s 0s
1.34863e-06 1s 1s 1s 0s 0s 1s 1s 1s
1.34961e-06 1s 1s 1s 0s 0s 1s 1s 1s
1.35059e-06 1s 1s 1s 0s 0s 1s 1s 0s
1.35156e-06 1s 1s 1s 0s 0s 1s 1s 0s
1.35254e-06 1s 1s 1s 0s 0s 1s 0s 1s
1.35352e-06 1s 1s 1s 0s 0s 1s 0s 1s
1.35449e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.35547e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.35645e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.35742e-06 1s 1s 1s 0s 0s 0s 1s 1s
1.3584e-06 1s 1s 1s 0s 0s 0s 1s 1s
1.35938e-06 1s 1s 1s 0s 0s 0s 1s 0s
1.36035e-06 1s 1s 1s 0s 0s 0s 1s 0s
1.36133e-06 1s 1s 1s 0s 0s 0s 0s 1s
1.3623e-06 1s 1s 1s 0s 0s 0s 0s 1s
1.36328e-06 1s 1s 1s 0s 0s 0s 0s 0s
1.36426e-06 1s 1s 1s 0s 0s 0s 0s 0s
1.36523e-06 1s 1s 0s 1s 1s 1s 1s 1s
1.36621e-06 1s 1s 0s 1s 1s 1s 1s 0s
1.36719e-06 1s 1s 0s 1s 1s 1s 1s 0s
1.36816e-06 1s 1s 0s 1s 1s 1s 0s 1s
1.36914e-06 1s 1s 0s 1s 1s 1s 0s 1s
1.37012e-06 1s 1s 0s 1s 1s 1s 0s 0s
1.37109e-06 1s 1s 0s 1s 1s 1s 0s 0s
1.37207e-06 1s 1s 0s 1s 1s 0s 1s 1s
1.37305e-06 1s 1s 0s 1s 1s 0s 1s 1s
1.37402e-06 1s 1s 0s 1s 1s 0s 1s 0s
1.375e-06 1s 1s 0s 1s 1s 0s 1s 0s
1.37598e-06 1s 1s 0s 1s 1s 0s 0s 1s
1.37695e-06 1s 1s 0s 1s 1s 0s 0s 1s
1.37793e-06 1s 1s 0s 1s 1s 0s 0s 0s
1.37891e-06 1s 1s 0s 1s 0s 1s 1s 1s
1.37988e-06 1s 1s 0s 1s 0s 1s 1s 1s
1.38086e-06 1s 1s 0s 1s 0s 1s 1s 0s
1.38184e-06 1s 1s 0s 1s 0s 1s 1s 0s
1.38281e-06 1s 1s 0s 1s 0s 1s 0s 1s
1.38379e-06 1s 1s 0s 1s 0s 1s 0s 1s
1.38477e-06 1s 1s 0s 1s 0s 1s 0s 0s
1.38574e-06 1s 1s 0s 1s 0s 0s 1s 1s
1.38672e-06 1s 1s 0s 1s 0s 0s 1s 1s
1.3877e-06 1s 1s 0s 1s 0s 0s 1s 0s
1.38867e-06 1s 1s 0s 1s 0s 0s 1s 0s
1.38965e-06 1s 1s 0s 1s 0s 0s 0s 1s
1.39062e-06 1s 1s 0s 1s 0s 0s 0s 0s
1.3916e-06 1s 1s 0s 1s 0s 0s 0s 0s
1.39258e-06 1s 1s 0s 0s 1s 1s 1s 1s
1.39355e-06 1s 1s 0s 0s 1s 1s 1s 1s
1.39453e-06 1s 1s 0s 0s 1s 1s 1s 0s
1.39551e-06 1s 1s 0s 0s 1s 1s 0s 1s
1.39648e-06 1s 1s 0s 0s 1s 1s 0s 1s
1.39746e-06 1s 1s 0s 0s 1s 1s 0s 0s
1.39844e-06 1s 1s 0s 0s 1s 0s 1s 1s
1.39941e-06 1s 1s 0s 0s 1s 0s 1s 1s
1.40039e-06 1s 1s 0s 0s 1s 0s 1s 0s
1.40137e-06 1s 1s 0s 0s 1s 0s 1s 0s
1.40234e-06 1s 1s 0s 0s 1s 0s 0s 1s
1.40332e-06 1s 1s 0s 0s 1s 0s 0s 0s
1.4043e-06 1s 1s 0s 0s 1s 0s 0s 0s
1.40527e-06 1s 1s 0s 0s 0s 1s 1s 1s
1.40625e-06 1s 1s 0s 0s 0s 1s 1s 0s
1.40723e-06 1s 1s 0s 0s 0s 1s 1s 0s
1.4082e-06 1s 1s 0s 0s 0s 1s 0s 1s
1.40918e-06 1s 1s 0s 0s 0s 1s 0s 0s
1.41016e-06 1s 1s 0s 0s 0s 1s 0s 0s
1.41113e-06 1s 1s 0s 0s 0s 0s 1s 1s
1.41211e-06 1s 1s 0s 0s 0s 0s 1s 0s
1.41309e-06 1s 1s 0s 0s 0s 0s 1s 0s
1.41406e-06 1s 1s 0s 0s 0s 0s 0s 1s
1.41504e-06 1s 1s 0s 0s 0s 0s 0s 0s
1.41602e-06 1s 1s 0s 0s 0s 0s 0s 0s
1.41699e-06 1s 0s 1s 1s 1s 1s 1s 1s
1.41797e-06 1s 0s 1s 1s 1s 1s 1s 0s
1.41895e-06 1s 0s 1s 1s 1s 1s 1s 0s
1.41992e-06 1s 0s 1s 1s 1s 1s 0s 1s
1.4209e-06 1s 0s 1s 1s 1s 1s 0s 0s
1.42187e-06 1s 0s 1s 1s 1s 1s 0s 0s
1.42285e-06 1s 0s 1s 1s 1s 0s 1s 1s
1.42383e-06 1s 0s 1s 1s 1s 0s 1s 0s
1.4248e-06 1s 0s 1s 1s 1s 0s 1s 0s
1.42578e-06 1s 0s 1s 1s 1s 0s 0s 1s
1.42676e-06 1s 0s 1s 1s 1s 0s 0s 0s
1.42773e-06 1s 0s 1s 1s 0s 1s 1s 1s
1.42871e-06 1s 0s 1s 1s 0s 1s 1s 1s
1.42969e-06 1s 0s 1s 1s 0s 1s 1s 0s
1.43066e-06 1s 0s 1s 1s 0s 1s 0s 1s
1.43164e-06 1s 0s 1s 1s 0s 1s 0s 1s
1.43262e-06 1s 0s 1s 1s 0s 1s 0s 0s
1.43359e-06 1s 0s 1s 1s 0s 0s 1s 1s
1.43457e-06 1s 0s 1s 1s 0s 0s 1s 0s
1.43555e-06 1s 0s 1s 1s 0s 0s 1s 0s
1.43652e-06 1s 0s 1s 1s 0s 0s 0s 1s
1.4375e-06 1s 0s 1s 1s 0s 0s 0s 0s
1.43848e-06 1s 0s 1s 1s 0s 0s 0s 0s
1.43945e-06 1s 0s 1s 0s 1s 1s 1s 1s
1.44043e-06 1s 0s 1s 0s 1s 1s 1s 0s
1.44141e-06 1s 0s 1s 0s 1s 1s 0s 1s
1.44238e-06 1s 0s 1s 0s 1s 1s 0s 1s
1.44336e-06 1s 0s 1s 0s 1s 1s 0s 0s
1.44434e-06 1s 0s 1s 0s 1s 0s 1s 1s
1.44531e-06 1s 0s 1s 0s 1s 0s 1s 0s
1.44629e-06 1s 0s 1s 0s 1s 0s 1s 0s
1.44727e-06 1s 0s 1s 0s 1s 0s 0s 1s
1.44824e-06 1s 0s 1s 0s 1s 0s 0s 0s
1.44922e-06 1s 0s 1s 0s 0s 1s 1s 1s
1.4502e-06 1s 0s 1s 0s 0s 1s 1s 1s
1.45117e-06 1s 0s 1s 0s 0s 1s 1s 0s
1.45215e-06 1s 0s 1s 0s 0s 1s 0s 1s
1.45312e-06 1s 0s 1s 0s 0s 1s 0s 1s
1.4541e-06 1s 0s 1s 0s 0s 1s 0s 0s
1.45508e-06 1s 0s 1s 0s 0s 0s 1s 1s
1.45605e-06 1s 0s 1s 0s 0s 0s 1s 0s
1.45703e-06 1s 0s 1s 0s 0s 0s 1s 0s
1.45801e-06 1s 0s 1s 0s 0s 0s 0s 1s
1.45898e-06 1s 0s 1s 0s 0s 0s 0s 0s
1.45996e-06 1s 0s 0s 1s 1s 1s 1s 1s
1.46094e-06 1s 0s 0s 1s 1s 1s 1s 0s
1.46191e-06 1s 0s 0s 1s 1s 1s 1s 0s
1.46289e-06 1s 0s 0s 1s 1s 1s 0s 1s
1.46387e-06 1s 0s 0s 1s 1s 1s 0s 0s
1.46484e-06 1s 0s 0s 1s 1s 0s 1s 1s
1.46582e-06 1s 0s 0s 1s 1s 0s 1s 1s
1.4668e-06 1s 0s 0s 1s 1s 0s 1s 0s
1.46777e-06 1s 0s 0s 1s 1s 0s 0s 1s
1.46875e-06 1s 0s 0s 1s 1s 0s 0s 0s
1.46973e-06 1s 0s 0s 1s 1s 0s 0s 0s
1.4707e-06 1s 0s 0s 1s 0s 1s 1s 1s
1.47168e-06 1s 0s 0s 1s 0s 1s 1s 0s
1.47266e-06 1s 0s 0s 1s 0s 1s 0s 1s
1.47363e-06 1s 0s 0s 1s 0s 1s 0s 1s
1.47461e-06 1s 0s 0s 1s 0s 1s 0s 0s
1.47559e-06 1s 0s 0s 1s 0s 0s 1s 1s
1.47656e-06 1s 0s 0s 1s 0s 0s 1s 0s
1.47754e-06 1s 0s 0s 1s 0s 0s 0s 1s
1.47852e-06 1s 0s 0s 1s 0s 0s 0s 1s
1.47949e-06 1s 0s 0s 1s 0s 0s 0s 0s
1.48047e-06 1s 0s 0s 0s 1s 1s 1s 1s
1.48145e-06 1s 0s 0s 0s 1s 1s 1s 0s
1.48242e-06 1s 0s 0s 0s 1s 1s 1s 0s
1.4834e-06 1s 0s 0s 0s 1s 1s 0s 1s
1.48437e-06 1s 0s 0s 0s 1s 1s 0s 0s
1.48535e-06 1s 0s 0s 0s 1s 0s 1s 1s
1.48633e-06 1s 0s 0s 0s 1s 0s 1s 0s
1.4873e-06 1s 0s 0s 0s 1s 0s 1s 0s
1.48828e-06 1s 0s 0s 0s 1s 0s 0s 1s
1.48926e-06 1s 0s 0s 0s 1s 0s 0s 0s
1.49023e-06 1s 0s 0s 0s 0s 1s 1s 1s
1.49121e-06 1s 0s 0s 0s 0s 1s 1s 1s
1.49219e-06 1s 0s 0s 0s 0s 1s 1s 0s
1.49316e-06 1s 0s 0s 0s 0s 1s 0s 1s
1.49414e-06 1s 0s 0s 0s 0s 1s 0s 0s
1.49512e-06 1s 0s 0s 0s 0s 0s 1s 1s
1.49609e-06 1s 0s 0s 0s 0s 0s 1s 1s
1.49707e-06 1s 0s 0s 0s 0s 0s 1s 0s
1.49805e-06 1s 0s 0s 0s 0s 0s 0s 1s
1.49902e-06 1s 0s 0s 0s 0s 0s 0s 0s
1.5e-06 1s 0s 0s 0s 0s 0s 0s 0s
1.50098e-06 0s 1s 1s 1s 1s 1s 1s 1s
1.50195e-06 0s 1s 1s 1s 1s 1s 1s 0s
1.50293e-06 0s 1s 1s 1s 1s 1s 0s 1s
1.50391e-06 0s 1s 1s 1s 1s 1s 0s 0s
1.50488e-06 0s 1s 1s 1s 1s 1s 0s 0s
1.50586e-06 0s 1s 1s 1s 1s 0s 1s 1s
1.50684e-06 0s 1s 1s 1s 1s 0s 1s 0s
1.50781e-06 0s 1s 1s 1s 1s 0s 0s 1s
1.50879e-06 0s 1s 1s 1s 1s 0s 0s 0s
1.50977e-06 0s 1s 1s 1s 1s 0s 0s 0s
1.51074e-06 0s 1s 1s 1s 0s 1s 1s 1s
1.51172e-06 0s 1s 1s 1s 0s 1s 1s 0s
1.5127e-06 0s 1s 1s 1s 0s 1s 0s 1s
1.51367e-06 0s 1s 1s 1s 0s 1s 0s 1s
1.51465e-06 0s 1s 1s 1s 0s 1s 0s 0s
1.51562e-06 0s 1s 1s 1s 0s 0s 1s 1s
1.5166e-06 0s 1s 1s 1s 0s 0s 1s 0s
1.51758e-06 0s 1s 1s 1s 0s 0s 0s 1s
1.51855e-06 0s 1s 1s 1s 0s 0s 0s 1s
1.51953e-06 0s 1s 1s 1s 0s 0s 0s 0s
1.52051e-06 0s 1s 1s 0s 1s 1s 1s 1s
1.52148e-06 0s 1s 1s 0s 1s 1s 1s 0s
1.52246e-06 0s 1s 1s 0s 1s 1s 1s 0s
1.52344e-06 0s 1s 1s 0s 1s 1s 0s 1s
1.52441e-06 0s 1s 1s 0s 1s 1s 0s 0s
1.52539e-06 0s 1s 1s 0s 1s 0s 1s 1s
1.52637e-06 0s 1s 1s 0s 1s 0s 1s 0s
1.52734e-06 0s 1s 1s 0s 1s 0s 1s 0s
1.52832e-06 0s 1s 1s 0s 1s 0s 0s 1s
1.5293e-06 0s 1s 1s 0s 1s 0s 0s 0s
1.53027e-06 0s 1s 1s 0s 0s 1s 1s 1s
1.53125e-06 0s 1s 1s 0s 0s 1s 1s 1s
1.53223e-06 0s 1s 1s 0s 0s 1s 1s 0s
1.5332e-06 0s 1s 1s 0s 0s 1s 0s 1s
1.53418e-06 0s 1s 1s 0s 0s 1s 0s 0s
1.53516e-06 0s 1s 1s 0s 0s 1s 0s 0s
1.53613e-06 0s 1s 1s 0s 0s 0s 1s 1s
1.53711e-06 0s 1s 1s 0s 0s 0s 1s 0s
1.53809e-06 0s 1s 1s 0s 0s 0s 0s 1s
1.53906e-06 0s 1s 1s 0s 0s 0s 0s 1s
1.54004e-06 0s 1s 1s 0s 0s 0s 0s 0s
1.54102e-06 0s 1s 0s 1s 1s 1s 1s 1s
1.54199e-06 0s 1s 0s 1s 1s 1s 1s 0s
1.54297e-06 0s 1s 0s 1s 1s 1s 0s 1s
1.54395e-06 0s 1s 0s 1s 1s 1s 0s 1s
1.54492e-06 0s 1s 0s 1s 1s 1s 0s 0s
1.5459e-06 0s 1s 0s 1s 1s 0s 1s 1s
1.54687e-06 0s 1s 0s 1s 1s 0s 1s 0s
1.54785e-06 0s 1s 0s 1s 1s 0s 1s 0s
1.54883e-06 0s 1s 0s 1s 1s 0s 0s 1s
1.5498e-06 0s 1s 0s 1s 1s 0s 0s 0s
1.55078e-06 0s 1s 0s 1s 1s 0s 0s 0s
1.55176e-06 0s 1s 0s 1s 0s 1s 1s 1s
1.55273e-06 0s 1s 0s 1s 0s 1s 1s 0s
1.55371e-06 0s 1s 0s 1s 0s 1s 0s 1s
1.55469e-06 0s 1s 0s 1s 0s 1s 0s 1s
1.55566e-06 0s 1s 0s 1s 0s 1s 0s 0s
1.55664e-06 0s 1s 0s 1s 0s 0s 1s 1s
1.55762e-06 0s 1s 0s 1s 0s 0s 1s 0s
1.55859e-06 0s 1s 0s 1s 0s 0s 1s 0s
1.55957e-06 0s 1s 0s 1s 0s 0s 0s 1s
1.56055e-06 0s 1s 0s 1s 0s 0s 0s 0s
1.56152e-06 0s 1s 0s 0s 1s 1s 1s 1s
1.5625e-06 0s 1s 0s 0s 1s 1s 1s 1s
1.56348e-06 0s 1s 0s 0s 1s 1s 1s 0s
1.56445e-06 0s 1s 0s 0s 1s 1s 0s 1s
1.56543e-06 0s 1s 0s 0s 1s 1s 0s 1s
1.56641e-06 0s 1s 0s 0s 1s 1s 0s 0s
1.56738e-06 0s 1s 0s 0s 1s 0s 1s 1s
1.56836e-06 0s 1s 0s 0s 1s 0s 1s 0s
1.56934e-06 0s 1s 0s 0s 1s 0s 1s 0s
1.57031e-06 0s 1s 0s 0s 1s 0s 0s 1s
1.57129e-06 0s 1s 0s 0s 1s 0s 0s 0s
1.57227e-06 0s 1s 0s 0s 1s 0s 0s 0s
1.57324e-06 0s 1s 0s 0s 0s 1s 1s 1s
1.57422e-06 0s 1s 0s 0s 0s 1s 1s 0s
1.5752e-06 0s 1s 0s 0s 0s 1s 0s 1s
1.57617e-06 0s 1s 0s 0s 0s 1s 0s 1s
1.57715e-06 0s 1s 0s 0s 0s 1s 0s 0s
1.57813e-06 0s 1s 0s 0s 0s 0s 1s 1s
1.5791e-06 0s 1s 0s 0s 0s 0s 1s 1s
1.58008e-06 0s 1s 0s 0s 0s 0s 1s 0s
1.58105e-06 0s 1s 0s 0s 0s 0s 0s 1s
1.58203e-06 0s 1s 0s 0s 0s 0s 0s 1s
1.58301e-06 0s 1s 0s 0s 0s 0s 0s 0s
1.58398e-06 0s 0s 1s 1s 1s 1s 1s 1s
1.58496e-06 0s 0s 1s 1s 1s 1s 1s 1s
1.58594e-06 0s 0s 1s 1s 1s 1s 1s 0s
1.58691e-06 0s 0s 1s 1s 1s 1s 0s 1s
1.58789e-06 0s 0s 1s 1s 1s 1s 0s 1s
1.58887e-06 0s 0s 1s 1s 1s 1s 0s 0s
1.58984e-06 0s 0s 1s 1s 1s 0s 1s 1s
1.59082e-06 0s 0s 1s 1s 1s 0s 1s 1s
1.5918e-06 0s 0s 1s 1s 1s 0s 1s 0s
1.59277e-06 0s 0s 1s 1s 1s 0s 0s 1s
1.59375e-06 0s 0s 1s 1s 1s 0s 0s 1s
1.59473e-06 0s 0s 1s 1s 1s 0s 0s 0s
1.5957e-06 0s 0s 1s 1s 0s 1s 1s 1s
1.59668e-06 0s 0s 1s 1s 0s 1s 1s 1s
1.59766e-06 0s 0s 1s 1s 0s 1s 1s 0s
1.59863e-06 0s 0s 1s 1s 0s 1s 0s 1s
1.59961e-06 0s 0s 1s 1s 0s 1s 0s 1s
1.60059e-06 0s 0s 1s 1s 0s 1s 0s 0s
1.60156e-06 0s 0s 1s 1s 0s 1s 0s 0s
1.60254e-06 0s 0s 1s 1s 0s 0s 1s 1s
1.60352e-06 0s 0s 1s 1s 0s 0s 1s 0s
1.60449e-06 0s 0s 1s 1s 0s 0s 1s 0s
1.60547e-06 0s 0s 1s 1s 0s 0s 0s 1s
1.60645e-06 0s 0s 1s 1s 0s 0s 0s 0s
1.60742e-06 0s 0s 1s 1s 0s 0s 0s 0s
1.6084e-06 0s 0s 1s 0s 1s 1s 1s 1s
1.60937e-06 0s 0s 1s 0s 1s 1s 1s 1s
1.61035e-06 0s 0s 1s 0s 1s 1s 1s 0s
1.61133e-06 0s 0s 1s 0s 1s 1s 0s 1s
1.6123e-06 0s 0s 1s 0s 1s 1s 0s 1s
1.61328e-06 0s 0s 1s 0s 1s 1s 0s 0s
1.61426e-06 0s 0s 1s 0s 1s 1s 0s 0s
1.61523e-06 0s 0s 1s 0s 1s 0s 1s 1s
1.61621e-06 0s 0s 1s 0s 1s 0s 1s 0s
1.61719e-06 0s 0s 1s 0s 1s 0s 1s 0s
1.61816e-06 0s 0s 1s 0s 1s 0s 0s 1s
1.61914e-06 0s 0s 1s 0s 1s 0s 0s 1s
1.62012e-06 0s 0s 1s 0s 1s 0s 0s 0s
1.62109e-06 0s 0s 1s 0s 1s 0s 0s 0s
1.62207e-06 0s 0s 1s 0s 0s 1s 1s 1s
1.62305e-06 0s 0s 1s 0s 0s 1s 1s 0s
1.62402e-06 0s 0s 1s 0s 0s 1s 1s 0s
1.625e-06 0s 0s 1s 0s 0s 1s 0s 1s
1.62598e-06 0s 0s 1s 0s 0s 1s 0s 1s
1.62695e-06 0s 0s 1s 0s 0s 1s 0s 0s
1.62793e-06 0s 0s 1s 0s 0s 1s 0s 0s
1.62891e-06 0s 0s 1s 0s 0s 0s 1s 1s
1.62988e-06 0s 0s 1s 0s 0s 0s 1s 1s
1.63086e-06 0s 0s 1s 0s 0s 0s 1s 0s
1.63184e-06 0s 0s 1s 0s 0s 0s 1s 0s
1.63281e-06 0s 0s 1s 0s 0s 0s 0s 1s
1.63379e-06 0s 0s 1s 0s 0s 0s 0s 1s
1.63477e-06 0s 0s 1s 0s 0s 0s 0s 0s
1.63574e-06 0s 0s 0s 1s 1s 1s 1s 1s
1.63672e-06 0s 0s 0s 1s 1s 1s 1s 1s
1.6377e-06 0s 0s 0s 1s 1s 1s 1s 0s
1.63867e-06 0s 0s 0s 1s 1s 1s 1s 0s
1.63965e-06 0s 0s 0s 1s 1s 1s 0s 1s
1.64062e-06 0s 0s 0s 1s 1s 1s 0s 1s
1.6416e-06 0s 0s 0s 1s 1s 1s 0s 0s
1.64258e-06 0s 0s 0s 1s 1s 1s 0s 0s
1.64355e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.64453e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.64551e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.64648e-06 0s 0s 0s 1s 1s 0s 1s 0s
1.64746e-06 0s 0s 0s 1s 1s 0s 1s 0s
1.64844e-06 0s 0s 0s 1s 1s 0s 0s 1s
1.64941e-06 0s 0s 0s 1s 1s 0s 0s 1s
1.65039e-06 0s 0s 0s 1s 1s 0s 0s 0s
1.65137e-06 0s 0s 0s 1s 1s 0s 0s 0s
1.65234e-06 0s 0s 0s 1s 0s 1s 1s 1s
1.65332e-06 0s 0s 0s 1s 0s 1s 1s 1s
1.6543e-06 0s 0s 0s 1s 0s 1s 1s 0s
1.65527e-06 0s 0s 0s 1s 0s 1s 1s 0s
1.65625e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.65723e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.6582e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.65918e-06 0s 0s 0s 1s 0s 1s 0s 0s
1.66016e-06 0s 0s 0s 1s 0s 1s 0s 0s
1.66113e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.66211e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.66309e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.66406e-06 0s 0s 0s 1s 0s 0s 1s 0s
1.66504e-06 0s 0s 0s 1s 0s 0s 1s 0s
1.66602e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.66699e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.66797e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.66895e-06 0s 0s 0s 1s 0s 0s 0s 0s
1.66992e-06 0s 0s 0s 1s 0s 0s 0s 0s
1.6709e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.67187e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.67285e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.67383e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.6748e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.67578e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.67676e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.67773e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.67871e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.67969e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.68066e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.68164e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.68262e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.68359e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.68457e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.68555e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.68652e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.6875e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.68848e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.68945e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.69043e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.69141e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.69238e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.69336e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.69434e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.69531e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.69629e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.69727e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.69824e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.69922e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.7002e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.70117e-06 0s 0s 0s 0s 0s 1s 1s 0s
