* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
2.83529e-07 0s 0s 0s 1s 1s 0s 0s 1s
2.83854e-07 0s 0s 0s 1s 1s 0s 0s 1s
2.8418e-07 0s 0s 0s 1s 1s 0s 1s 0s
2.84505e-07 0s 0s 0s 1s 1s 0s 1s 0s
2.84831e-07 0s 0s 0s 1s 1s 0s 1s 1s
2.85156e-07 0s 0s 0s 1s 1s 0s 1s 1s
2.85482e-07 0s 0s 0s 1s 1s 0s 1s 1s
2.85807e-07 0s 0s 0s 1s 1s 1s 0s 0s
2.86133e-07 0s 0s 0s 1s 1s 1s 0s 0s
2.86458e-07 0s 0s 0s 1s 1s 1s 0s 1s
2.86784e-07 0s 0s 0s 1s 1s 1s 0s 1s
2.87109e-07 0s 0s 0s 1s 1s 1s 1s 0s
2.87435e-07 0s 0s 0s 1s 1s 1s 1s 0s
2.8776e-07 0s 0s 0s 1s 1s 1s 1s 1s
2.88086e-07 0s 0s 0s 1s 1s 1s 1s 1s
2.88411e-07 0s 0s 1s 0s 0s 0s 0s 0s
2.88737e-07 0s 0s 1s 0s 0s 0s 0s 1s
2.89063e-07 0s 0s 1s 0s 0s 0s 0s 1s
2.89388e-07 0s 0s 1s 0s 0s 0s 1s 0s
2.89714e-07 0s 0s 1s 0s 0s 0s 1s 0s
2.90039e-07 0s 0s 1s 0s 0s 0s 1s 1s
2.90365e-07 0s 0s 1s 0s 0s 0s 1s 1s
2.9069e-07 0s 0s 1s 0s 0s 1s 0s 0s
2.91016e-07 0s 0s 1s 0s 0s 1s 0s 0s
2.91341e-07 0s 0s 1s 0s 0s 1s 0s 1s
2.91667e-07 0s 0s 1s 0s 0s 1s 0s 1s
2.91992e-07 0s 0s 1s 0s 0s 1s 1s 0s
2.92318e-07 0s 0s 1s 0s 0s 1s 1s 0s
2.92643e-07 0s 0s 1s 0s 0s 1s 1s 1s
2.92969e-07 0s 0s 1s 0s 1s 0s 0s 0s
2.93294e-07 0s 0s 1s 0s 1s 0s 0s 0s
2.9362e-07 0s 0s 1s 0s 1s 0s 0s 1s
2.93945e-07 0s 0s 1s 0s 1s 0s 0s 1s
2.94271e-07 0s 0s 1s 0s 1s 0s 1s 0s
2.94596e-07 0s 0s 1s 0s 1s 0s 1s 0s
2.94922e-07 0s 0s 1s 0s 1s 0s 1s 1s
2.95247e-07 0s 0s 1s 0s 1s 1s 0s 0s
2.95573e-07 0s 0s 1s 0s 1s 1s 0s 0s
2.95898e-07 0s 0s 1s 0s 1s 1s 0s 1s
2.96224e-07 0s 0s 1s 0s 1s 1s 0s 1s
2.96549e-07 0s 0s 1s 0s 1s 1s 1s 0s
2.96875e-07 0s 0s 1s 0s 1s 1s 1s 1s
2.97201e-07 0s 0s 1s 0s 1s 1s 1s 1s
2.97526e-07 0s 0s 1s 1s 0s 0s 0s 0s
2.97852e-07 0s 0s 1s 1s 0s 0s 0s 0s
2.98177e-07 0s 0s 1s 1s 0s 0s 0s 1s
2.98503e-07 0s 0s 1s 1s 0s 0s 1s 0s
2.98828e-07 0s 0s 1s 1s 0s 0s 1s 0s
2.99154e-07 0s 0s 1s 1s 0s 0s 1s 1s
2.99479e-07 0s 0s 1s 1s 0s 1s 0s 0s
2.99805e-07 0s 0s 1s 1s 0s 1s 0s 0s
3.0013e-07 0s 0s 1s 1s 0s 1s 0s 1s
3.00456e-07 0s 0s 1s 1s 0s 1s 0s 1s
3.00781e-07 0s 0s 1s 1s 0s 1s 1s 0s
3.01107e-07 0s 0s 1s 1s 0s 1s 1s 1s
3.01432e-07 0s 0s 1s 1s 0s 1s 1s 1s
3.01758e-07 0s 0s 1s 1s 1s 0s 0s 0s
3.02083e-07 0s 0s 1s 1s 1s 0s 0s 1s
3.02409e-07 0s 0s 1s 1s 1s 0s 0s 1s
3.02734e-07 0s 0s 1s 1s 1s 0s 1s 0s
3.0306e-07 0s 0s 1s 1s 1s 0s 1s 1s
3.03385e-07 0s 0s 1s 1s 1s 0s 1s 1s
3.03711e-07 0s 0s 1s 1s 1s 1s 0s 0s
3.04036e-07 0s 0s 1s 1s 1s 1s 0s 1s
3.04362e-07 0s 0s 1s 1s 1s 1s 0s 1s
3.04687e-07 0s 0s 1s 1s 1s 1s 1s 0s
3.05013e-07 0s 0s 1s 1s 1s 1s 1s 1s
3.05339e-07 0s 0s 1s 1s 1s 1s 1s 1s
3.05664e-07 0s 1s 0s 0s 0s 0s 0s 0s
3.0599e-07 0s 1s 0s 0s 0s 0s 0s 1s
3.06315e-07 0s 1s 0s 0s 0s 0s 0s 1s
3.06641e-07 0s 1s 0s 0s 0s 0s 1s 0s
3.06966e-07 0s 1s 0s 0s 0s 0s 1s 1s
3.07292e-07 0s 1s 0s 0s 0s 0s 1s 1s
3.07617e-07 0s 1s 0s 0s 0s 1s 0s 0s
3.07943e-07 0s 1s 0s 0s 0s 1s 0s 1s
3.08268e-07 0s 1s 0s 0s 0s 1s 0s 1s
3.08594e-07 0s 1s 0s 0s 0s 1s 1s 0s
3.08919e-07 0s 1s 0s 0s 0s 1s 1s 1s
3.09245e-07 0s 1s 0s 0s 1s 0s 0s 0s
3.0957e-07 0s 1s 0s 0s 1s 0s 0s 0s
3.09896e-07 0s 1s 0s 0s 1s 0s 0s 1s
3.10221e-07 0s 1s 0s 0s 1s 0s 1s 0s
3.10547e-07 0s 1s 0s 0s 1s 0s 1s 0s
3.10872e-07 0s 1s 0s 0s 1s 0s 1s 1s
3.11198e-07 0s 1s 0s 0s 1s 1s 0s 0s
3.11523e-07 0s 1s 0s 0s 1s 1s 0s 1s
3.11849e-07 0s 1s 0s 0s 1s 1s 0s 1s
3.12174e-07 0s 1s 0s 0s 1s 1s 1s 0s
3.125e-07 0s 1s 0s 0s 1s 1s 1s 1s
3.12826e-07 0s 1s 0s 0s 1s 1s 1s 1s
3.13151e-07 0s 1s 0s 1s 0s 0s 0s 0s
3.13477e-07 0s 1s 0s 1s 0s 0s 0s 1s
3.13802e-07 0s 1s 0s 1s 0s 0s 1s 0s
3.14128e-07 0s 1s 0s 1s 0s 0s 1s 0s
3.14453e-07 0s 1s 0s 1s 0s 0s 1s 1s
3.14779e-07 0s 1s 0s 1s 0s 1s 0s 0s
3.15104e-07 0s 1s 0s 1s 0s 1s 0s 1s
3.1543e-07 0s 1s 0s 1s 0s 1s 0s 1s
3.15755e-07 0s 1s 0s 1s 0s 1s 1s 0s
3.16081e-07 0s 1s 0s 1s 0s 1s 1s 1s
3.16406e-07 0s 1s 0s 1s 1s 0s 0s 0s
3.16732e-07 0s 1s 0s 1s 1s 0s 0s 0s
3.17057e-07 0s 1s 0s 1s 1s 0s 0s 1s
3.17383e-07 0s 1s 0s 1s 1s 0s 1s 0s
3.17708e-07 0s 1s 0s 1s 1s 0s 1s 0s
3.18034e-07 0s 1s 0s 1s 1s 0s 1s 1s
3.18359e-07 0s 1s 0s 1s 1s 1s 0s 0s
3.18685e-07 0s 1s 0s 1s 1s 1s 0s 1s
3.1901e-07 0s 1s 0s 1s 1s 1s 0s 1s
3.19336e-07 0s 1s 0s 1s 1s 1s 1s 0s
3.19661e-07 0s 1s 0s 1s 1s 1s 1s 1s
3.19987e-07 0s 1s 1s 0s 0s 0s 0s 0s
3.20313e-07 0s 1s 1s 0s 0s 0s 0s 1s
3.20638e-07 0s 1s 1s 0s 0s 0s 0s 1s
3.20964e-07 0s 1s 1s 0s 0s 0s 1s 0s
3.21289e-07 0s 1s 1s 0s 0s 0s 1s 1s
3.21615e-07 0s 1s 1s 0s 0s 1s 0s 0s
3.2194e-07 0s 1s 1s 0s 0s 1s 0s 0s
3.22266e-07 0s 1s 1s 0s 0s 1s 0s 1s
3.22591e-07 0s 1s 1s 0s 0s 1s 1s 0s
3.22917e-07 0s 1s 1s 0s 0s 1s 1s 1s
3.23242e-07 0s 1s 1s 0s 0s 1s 1s 1s
3.23568e-07 0s 1s 1s 0s 1s 0s 0s 0s
3.23893e-07 0s 1s 1s 0s 1s 0s 0s 1s
3.24219e-07 0s 1s 1s 0s 1s 0s 1s 0s
3.24544e-07 0s 1s 1s 0s 1s 0s 1s 0s
3.2487e-07 0s 1s 1s 0s 1s 0s 1s 1s
3.25195e-07 0s 1s 1s 0s 1s 1s 0s 0s
3.25521e-07 0s 1s 1s 0s 1s 1s 0s 1s
3.25846e-07 0s 1s 1s 0s 1s 1s 1s 0s
3.26172e-07 0s 1s 1s 0s 1s 1s 1s 0s
3.26497e-07 0s 1s 1s 0s 1s 1s 1s 1s
3.26823e-07 0s 1s 1s 1s 0s 0s 0s 0s
3.27148e-07 0s 1s 1s 1s 0s 0s 0s 1s
3.27474e-07 0s 1s 1s 1s 0s 0s 0s 1s
3.27799e-07 0s 1s 1s 1s 0s 0s 1s 0s
3.28125e-07 0s 1s 1s 1s 0s 0s 1s 1s
3.28451e-07 0s 1s 1s 1s 0s 1s 0s 0s
3.28776e-07 0s 1s 1s 1s 0s 1s 0s 1s
3.29102e-07 0s 1s 1s 1s 0s 1s 0s 1s
3.29427e-07 0s 1s 1s 1s 0s 1s 1s 0s
3.29753e-07 0s 1s 1s 1s 0s 1s 1s 1s
3.30078e-07 0s 1s 1s 1s 1s 0s 0s 0s
3.30404e-07 0s 1s 1s 1s 1s 0s 0s 0s
3.30729e-07 0s 1s 1s 1s 1s 0s 0s 1s
3.31055e-07 0s 1s 1s 1s 1s 0s 1s 0s
3.3138e-07 0s 1s 1s 1s 1s 0s 1s 1s
3.31706e-07 0s 1s 1s 1s 1s 1s 0s 0s
3.32031e-07 0s 1s 1s 1s 1s 1s 0s 0s
3.32357e-07 0s 1s 1s 1s 1s 1s 0s 1s
3.32682e-07 0s 1s 1s 1s 1s 1s 1s 0s
3.33008e-07 0s 1s 1s 1s 1s 1s 1s 1s
3.33333e-07 1s 0s 0s 0s 0s 0s 0s 0s
3.33659e-07 1s 0s 0s 0s 0s 0s 0s 0s
3.33984e-07 1s 0s 0s 0s 0s 0s 0s 1s
3.3431e-07 1s 0s 0s 0s 0s 0s 1s 0s
3.34635e-07 1s 0s 0s 0s 0s 0s 1s 1s
3.34961e-07 1s 0s 0s 0s 0s 0s 1s 1s
3.35286e-07 1s 0s 0s 0s 0s 1s 0s 0s
3.35612e-07 1s 0s 0s 0s 0s 1s 0s 1s
3.35938e-07 1s 0s 0s 0s 0s 1s 1s 0s
3.36263e-07 1s 0s 0s 0s 0s 1s 1s 1s
3.36589e-07 1s 0s 0s 0s 0s 1s 1s 1s
3.36914e-07 1s 0s 0s 0s 1s 0s 0s 0s
3.3724e-07 1s 0s 0s 0s 1s 0s 0s 1s
3.37565e-07 1s 0s 0s 0s 1s 0s 1s 0s
3.37891e-07 1s 0s 0s 0s 1s 0s 1s 0s
3.38216e-07 1s 0s 0s 0s 1s 0s 1s 1s
3.38542e-07 1s 0s 0s 0s 1s 1s 0s 0s
3.38867e-07 1s 0s 0s 0s 1s 1s 0s 1s
3.39193e-07 1s 0s 0s 0s 1s 1s 1s 0s
3.39518e-07 1s 0s 0s 0s 1s 1s 1s 0s
3.39844e-07 1s 0s 0s 0s 1s 1s 1s 1s
3.40169e-07 1s 0s 0s 1s 0s 0s 0s 0s
3.40495e-07 1s 0s 0s 1s 0s 0s 0s 1s
3.4082e-07 1s 0s 0s 1s 0s 0s 0s 1s
3.41146e-07 1s 0s 0s 1s 0s 0s 1s 0s
3.41471e-07 1s 0s 0s 1s 0s 0s 1s 1s
3.41797e-07 1s 0s 0s 1s 0s 1s 0s 0s
3.42122e-07 1s 0s 0s 1s 0s 1s 0s 1s
3.42448e-07 1s 0s 0s 1s 0s 1s 0s 1s
3.42773e-07 1s 0s 0s 1s 0s 1s 1s 0s
3.43099e-07 1s 0s 0s 1s 0s 1s 1s 1s
3.43424e-07 1s 0s 0s 1s 1s 0s 0s 0s
3.4375e-07 1s 0s 0s 1s 1s 0s 0s 0s
3.44076e-07 1s 0s 0s 1s 1s 0s 0s 1s
3.44401e-07 1s 0s 0s 1s 1s 0s 1s 0s
3.44727e-07 1s 0s 0s 1s 1s 0s 1s 1s
3.45052e-07 1s 0s 0s 1s 1s 0s 1s 1s
3.45378e-07 1s 0s 0s 1s 1s 1s 0s 0s
3.45703e-07 1s 0s 0s 1s 1s 1s 0s 1s
3.46029e-07 1s 0s 0s 1s 1s 1s 1s 0s
3.46354e-07 1s 0s 0s 1s 1s 1s 1s 0s
3.4668e-07 1s 0s 0s 1s 1s 1s 1s 1s
3.47005e-07 1s 0s 1s 0s 0s 0s 0s 0s
3.47331e-07 1s 0s 1s 0s 0s 0s 0s 1s
3.47656e-07 1s 0s 1s 0s 0s 0s 1s 0s
3.47982e-07 1s 0s 1s 0s 0s 0s 1s 0s
3.48307e-07 1s 0s 1s 0s 0s 0s 1s 1s
3.48633e-07 1s 0s 1s 0s 0s 1s 0s 0s
3.48958e-07 1s 0s 1s 0s 0s 1s 0s 1s
3.49284e-07 1s 0s 1s 0s 0s 1s 0s 1s
3.49609e-07 1s 0s 1s 0s 0s 1s 1s 0s
3.49935e-07 1s 0s 1s 0s 0s 1s 1s 1s
3.5026e-07 1s 0s 1s 0s 0s 1s 1s 1s
3.50586e-07 1s 0s 1s 0s 1s 0s 0s 0s
3.50911e-07 1s 0s 1s 0s 1s 0s 0s 1s
3.51237e-07 1s 0s 1s 0s 1s 0s 1s 0s
3.51563e-07 1s 0s 1s 0s 1s 0s 1s 0s
3.51888e-07 1s 0s 1s 0s 1s 0s 1s 1s
3.52214e-07 1s 0s 1s 0s 1s 1s 0s 0s
3.52539e-07 1s 0s 1s 0s 1s 1s 0s 1s
3.52865e-07 1s 0s 1s 0s 1s 1s 0s 1s
3.5319e-07 1s 0s 1s 0s 1s 1s 1s 0s
3.53516e-07 1s 0s 1s 0s 1s 1s 1s 1s
3.53841e-07 1s 0s 1s 1s 0s 0s 0s 0s
3.54167e-07 1s 0s 1s 1s 0s 0s 0s 0s
3.54492e-07 1s 0s 1s 1s 0s 0s 0s 1s
3.54818e-07 1s 0s 1s 1s 0s 0s 1s 0s
3.55143e-07 1s 0s 1s 1s 0s 0s 1s 0s
3.55469e-07 1s 0s 1s 1s 0s 0s 1s 1s
3.55794e-07 1s 0s 1s 1s 0s 1s 0s 0s
3.5612e-07 1s 0s 1s 1s 0s 1s 0s 1s
3.56445e-07 1s 0s 1s 1s 0s 1s 0s 1s
3.56771e-07 1s 0s 1s 1s 0s 1s 1s 0s
3.57096e-07 1s 0s 1s 1s 0s 1s 1s 1s
3.57422e-07 1s 0s 1s 1s 0s 1s 1s 1s
3.57747e-07 1s 0s 1s 1s 1s 0s 0s 0s
3.58073e-07 1s 0s 1s 1s 1s 0s 0s 1s
3.58398e-07 1s 0s 1s 1s 1s 0s 1s 0s
3.58724e-07 1s 0s 1s 1s 1s 0s 1s 0s
3.59049e-07 1s 0s 1s 1s 1s 0s 1s 1s
3.59375e-07 1s 0s 1s 1s 1s 1s 0s 0s
3.59701e-07 1s 0s 1s 1s 1s 1s 0s 0s
3.60026e-07 1s 0s 1s 1s 1s 1s 0s 1s
3.60352e-07 1s 0s 1s 1s 1s 1s 1s 0s
3.60677e-07 1s 0s 1s 1s 1s 1s 1s 0s
3.61003e-07 1s 0s 1s 1s 1s 1s 1s 1s
3.61328e-07 1s 1s 0s 0s 0s 0s 0s 0s
3.61654e-07 1s 1s 0s 0s 0s 0s 0s 0s
3.61979e-07 1s 1s 0s 0s 0s 0s 0s 1s
3.62305e-07 1s 1s 0s 0s 0s 0s 1s 0s
3.6263e-07 1s 1s 0s 0s 0s 0s 1s 0s
3.62956e-07 1s 1s 0s 0s 0s 0s 1s 1s
3.63281e-07 1s 1s 0s 0s 0s 1s 0s 0s
3.63607e-07 1s 1s 0s 0s 0s 1s 0s 0s
3.63932e-07 1s 1s 0s 0s 0s 1s 0s 1s
3.64258e-07 1s 1s 0s 0s 0s 1s 1s 0s
3.64583e-07 1s 1s 0s 0s 0s 1s 1s 0s
3.64909e-07 1s 1s 0s 0s 0s 1s 1s 1s
3.65234e-07 1s 1s 0s 0s 1s 0s 0s 0s
3.6556e-07 1s 1s 0s 0s 1s 0s 0s 0s
3.65885e-07 1s 1s 0s 0s 1s 0s 0s 1s
3.66211e-07 1s 1s 0s 0s 1s 0s 1s 0s
3.66536e-07 1s 1s 0s 0s 1s 0s 1s 0s
3.66862e-07 1s 1s 0s 0s 1s 0s 1s 1s
3.67188e-07 1s 1s 0s 0s 1s 0s 1s 1s
3.67513e-07 1s 1s 0s 0s 1s 1s 0s 0s
3.67839e-07 1s 1s 0s 0s 1s 1s 0s 1s
3.68164e-07 1s 1s 0s 0s 1s 1s 0s 1s
3.6849e-07 1s 1s 0s 0s 1s 1s 1s 0s
3.68815e-07 1s 1s 0s 0s 1s 1s 1s 1s
3.69141e-07 1s 1s 0s 0s 1s 1s 1s 1s
3.69466e-07 1s 1s 0s 1s 0s 0s 0s 0s
3.69792e-07 1s 1s 0s 1s 0s 0s 0s 0s
3.70117e-07 1s 1s 0s 1s 0s 0s 0s 1s
3.70443e-07 1s 1s 0s 1s 0s 0s 1s 0s
3.70768e-07 1s 1s 0s 1s 0s 0s 1s 0s
3.71094e-07 1s 1s 0s 1s 0s 0s 1s 1s
3.71419e-07 1s 1s 0s 1s 0s 0s 1s 1s
3.71745e-07 1s 1s 0s 1s 0s 1s 0s 0s
3.7207e-07 1s 1s 0s 1s 0s 1s 0s 1s
3.72396e-07 1s 1s 0s 1s 0s 1s 0s 1s
3.72721e-07 1s 1s 0s 1s 0s 1s 1s 0s
3.73047e-07 1s 1s 0s 1s 0s 1s 1s 0s
3.73372e-07 1s 1s 0s 1s 0s 1s 1s 1s
3.73698e-07 1s 1s 0s 1s 0s 1s 1s 1s
3.74023e-07 1s 1s 0s 1s 1s 0s 0s 0s
3.74349e-07 1s 1s 0s 1s 1s 0s 0s 1s
3.74674e-07 1s 1s 0s 1s 1s 0s 0s 1s
3.75e-07 1s 1s 0s 1s 1s 0s 1s 0s
3.75326e-07 1s 1s 0s 1s 1s 0s 1s 0s
3.75651e-07 1s 1s 0s 1s 1s 0s 1s 1s
3.75977e-07 1s 1s 0s 1s 1s 0s 1s 1s
3.76302e-07 1s 1s 0s 1s 1s 1s 0s 0s
3.76628e-07 1s 1s 0s 1s 1s 1s 0s 0s
3.76953e-07 1s 1s 0s 1s 1s 1s 0s 1s
3.77279e-07 1s 1s 0s 1s 1s 1s 0s 1s
3.77604e-07 1s 1s 0s 1s 1s 1s 1s 0s
3.7793e-07 1s 1s 0s 1s 1s 1s 1s 0s
3.78255e-07 1s 1s 0s 1s 1s 1s 1s 1s
3.78581e-07 1s 1s 1s 0s 0s 0s 0s 0s
3.78906e-07 1s 1s 1s 0s 0s 0s 0s 0s
3.79232e-07 1s 1s 1s 0s 0s 0s 0s 1s
3.79557e-07 1s 1s 1s 0s 0s 0s 0s 1s
3.79883e-07 1s 1s 1s 0s 0s 0s 1s 0s
3.80208e-07 1s 1s 1s 0s 0s 0s 1s 0s
3.80534e-07 1s 1s 1s 0s 0s 0s 1s 1s
3.80859e-07 1s 1s 1s 0s 0s 0s 1s 1s
3.81185e-07 1s 1s 1s 0s 0s 1s 0s 0s
3.8151e-07 1s 1s 1s 0s 0s 1s 0s 0s
3.81836e-07 1s 1s 1s 0s 0s 1s 0s 0s
3.82161e-07 1s 1s 1s 0s 0s 1s 0s 1s
3.82487e-07 1s 1s 1s 0s 0s 1s 0s 1s
3.82813e-07 1s 1s 1s 0s 0s 1s 1s 0s
3.83138e-07 1s 1s 1s 0s 0s 1s 1s 0s
3.83464e-07 1s 1s 1s 0s 0s 1s 1s 1s
3.83789e-07 1s 1s 1s 0s 0s 1s 1s 1s
3.84115e-07 1s 1s 1s 0s 1s 0s 0s 0s
3.8444e-07 1s 1s 1s 0s 1s 0s 0s 0s
3.84766e-07 1s 1s 1s 0s 1s 0s 0s 1s
3.85091e-07 1s 1s 1s 0s 1s 0s 0s 1s
3.85417e-07 1s 1s 1s 0s 1s 0s 1s 0s
3.85742e-07 1s 1s 1s 0s 1s 0s 1s 0s
3.86068e-07 1s 1s 1s 0s 1s 0s 1s 0s
3.86393e-07 1s 1s 1s 0s 1s 0s 1s 1s
3.86719e-07 1s 1s 1s 0s 1s 0s 1s 1s
3.87044e-07 1s 1s 1s 0s 1s 1s 0s 0s
3.8737e-07 1s 1s 1s 0s 1s 1s 0s 0s
3.87695e-07 1s 1s 1s 0s 1s 1s 0s 0s
3.88021e-07 1s 1s 1s 0s 1s 1s 0s 1s
3.88346e-07 1s 1s 1s 0s 1s 1s 0s 1s
3.88672e-07 1s 1s 1s 0s 1s 1s 1s 0s
3.88997e-07 1s 1s 1s 0s 1s 1s 1s 0s
3.89323e-07 1s 1s 1s 0s 1s 1s 1s 0s
3.89648e-07 1s 1s 1s 0s 1s 1s 1s 1s
3.89974e-07 1s 1s 1s 0s 1s 1s 1s 1s
3.90299e-07 1s 1s 1s 1s 0s 0s 0s 0s
3.90625e-07 1s 1s 1s 1s 0s 0s 0s 0s
3.90951e-07 1s 1s 1s 1s 0s 0s 0s 0s
3.91276e-07 1s 1s 1s 1s 0s 0s 0s 1s
3.91602e-07 1s 1s 1s 1s 0s 0s 0s 1s
3.91927e-07 1s 1s 1s 1s 0s 0s 0s 1s
3.92253e-07 1s 1s 1s 1s 0s 0s 1s 0s
3.92578e-07 1s 1s 1s 1s 0s 0s 1s 0s
3.92904e-07 1s 1s 1s 1s 0s 0s 1s 0s
3.93229e-07 1s 1s 1s 1s 0s 0s 1s 1s
3.93555e-07 1s 1s 1s 1s 0s 0s 1s 1s
3.9388e-07 1s 1s 1s 1s 0s 0s 1s 1s
3.94206e-07 1s 1s 1s 1s 0s 1s 0s 0s
3.94531e-07 1s 1s 1s 1s 0s 1s 0s 0s
3.94857e-07 1s 1s 1s 1s 0s 1s 0s 0s
3.95182e-07 1s 1s 1s 1s 0s 1s 0s 1s
3.95508e-07 1s 1s 1s 1s 0s 1s 0s 1s
3.95833e-07 1s 1s 1s 1s 0s 1s 0s 1s
3.96159e-07 1s 1s 1s 1s 0s 1s 1s 0s
3.96484e-07 1s 1s 1s 1s 0s 1s 1s 0s
3.9681e-07 1s 1s 1s 1s 0s 1s 1s 0s
3.97135e-07 1s 1s 1s 1s 0s 1s 1s 0s
3.97461e-07 1s 1s 1s 1s 0s 1s 1s 1s
3.97786e-07 1s 1s 1s 1s 0s 1s 1s 1s
3.98112e-07 1s 1s 1s 1s 0s 1s 1s 1s
3.98438e-07 1s 1s 1s 1s 1s 0s 0s 0s
3.98763e-07 1s 1s 1s 1s 1s 0s 0s 0s
3.99089e-07 1s 1s 1s 1s 1s 0s 0s 0s
3.99414e-07 1s 1s 1s 1s 1s 0s 0s 0s
3.9974e-07 1s 1s 1s 1s 1s 0s 0s 1s
4.00065e-07 1s 1s 1s 1s 1s 0s 0s 1s
4.00391e-07 1s 1s 1s 1s 1s 0s 0s 1s
4.00716e-07 1s 1s 1s 1s 1s 0s 0s 1s
4.01042e-07 1s 1s 1s 1s 1s 0s 1s 0s
4.01367e-07 1s 1s 1s 1s 1s 0s 1s 0s
4.01693e-07 1s 1s 1s 1s 1s 0s 1s 0s
4.02018e-07 1s 1s 1s 1s 1s 0s 1s 0s
4.02344e-07 1s 1s 1s 1s 1s 0s 1s 0s
4.02669e-07 1s 1s 1s 1s 1s 0s 1s 1s
4.02995e-07 1s 1s 1s 1s 1s 0s 1s 1s
4.0332e-07 1s 1s 1s 1s 1s 0s 1s 1s
4.03646e-07 1s 1s 1s 1s 1s 0s 1s 1s
4.03971e-07 1s 1s 1s 1s 1s 0s 1s 1s
4.04297e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.04622e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.04948e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.05273e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.05599e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.05924e-07 1s 1s 1s 1s 1s 1s 0s 0s
4.0625e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.06576e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.06901e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.07227e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.07552e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.07878e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.08203e-07 1s 1s 1s 1s 1s 1s 0s 1s
4.08529e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.08854e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.0918e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.09505e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.09831e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.10156e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.10482e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.10807e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.11133e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.11458e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.11784e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.12109e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.12435e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.1276e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.13086e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.13411e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.13737e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.14063e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.14388e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.14714e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.15039e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.15365e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.1569e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.16016e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.16341e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.16667e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.16992e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.17318e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.17643e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.17969e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.18294e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.1862e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.18945e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.19271e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.19596e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.19922e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.20247e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.20573e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.20898e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.21224e-07 1s 1s 1s 1s 1s 1s 1s 1s
4.21549e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.21875e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.22201e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.22526e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.22852e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.23177e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.23503e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.23828e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.24154e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.24479e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.24805e-07 1s 1s 1s 1s 1s 1s 1s 0s
4.2513e-07 1s 1s 1s 1s 1s 1s 0s 1s
