* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
1.2749e-06 0s 1s 0s 1s 1s 0s 0s 0s
1.27539e-06 0s 1s 0s 1s 1s 0s 0s 0s
1.27588e-06 0s 1s 0s 1s 0s 1s 1s 1s
1.27637e-06 0s 1s 0s 1s 0s 1s 1s 0s
1.27686e-06 0s 1s 0s 1s 0s 1s 0s 1s
1.27734e-06 0s 1s 0s 1s 0s 1s 0s 1s
1.27783e-06 0s 1s 0s 1s 0s 1s 0s 0s
1.27832e-06 0s 1s 0s 1s 0s 0s 1s 1s
1.27881e-06 0s 1s 0s 1s 0s 0s 1s 0s
1.2793e-06 0s 1s 0s 1s 0s 0s 1s 0s
1.27979e-06 0s 1s 0s 1s 0s 0s 0s 1s
1.28027e-06 0s 1s 0s 1s 0s 0s 0s 0s
1.28076e-06 0s 1s 0s 0s 1s 1s 1s 1s
1.28125e-06 0s 1s 0s 0s 1s 1s 1s 1s
1.28174e-06 0s 1s 0s 0s 1s 1s 1s 0s
1.28223e-06 0s 1s 0s 0s 1s 1s 0s 1s
1.28271e-06 0s 1s 0s 0s 1s 1s 0s 1s
1.2832e-06 0s 1s 0s 0s 1s 1s 0s 0s
1.28369e-06 0s 1s 0s 0s 1s 0s 1s 1s
1.28418e-06 0s 1s 0s 0s 1s 0s 1s 0s
1.28467e-06 0s 1s 0s 0s 1s 0s 1s 0s
1.28516e-06 0s 1s 0s 0s 1s 0s 0s 1s
1.28564e-06 0s 1s 0s 0s 1s 0s 0s 0s
1.28613e-06 0s 1s 0s 0s 1s 0s 0s 0s
1.28662e-06 0s 1s 0s 0s 0s 1s 1s 1s
1.28711e-06 0s 1s 0s 0s 0s 1s 1s 0s
1.2876e-06 0s 1s 0s 0s 0s 1s 0s 1s
1.28809e-06 0s 1s 0s 0s 0s 1s 0s 1s
1.28857e-06 0s 1s 0s 0s 0s 1s 0s 0s
1.28906e-06 0s 1s 0s 0s 0s 0s 1s 1s
1.28955e-06 0s 1s 0s 0s 0s 0s 1s 1s
1.29004e-06 0s 1s 0s 0s 0s 0s 1s 0s
1.29053e-06 0s 1s 0s 0s 0s 0s 0s 1s
1.29102e-06 0s 1s 0s 0s 0s 0s 0s 1s
1.2915e-06 0s 1s 0s 0s 0s 0s 0s 0s
1.29199e-06 0s 0s 1s 1s 1s 1s 1s 1s
1.29248e-06 0s 0s 1s 1s 1s 1s 1s 1s
1.29297e-06 0s 0s 1s 1s 1s 1s 1s 0s
1.29346e-06 0s 0s 1s 1s 1s 1s 0s 1s
1.29395e-06 0s 0s 1s 1s 1s 1s 0s 1s
1.29443e-06 0s 0s 1s 1s 1s 1s 0s 0s
1.29492e-06 0s 0s 1s 1s 1s 0s 1s 1s
1.29541e-06 0s 0s 1s 1s 1s 0s 1s 1s
1.2959e-06 0s 0s 1s 1s 1s 0s 1s 0s
1.29639e-06 0s 0s 1s 1s 1s 0s 0s 1s
1.29687e-06 0s 0s 1s 1s 1s 0s 0s 1s
1.29736e-06 0s 0s 1s 1s 1s 0s 0s 0s
1.29785e-06 0s 0s 1s 1s 0s 1s 1s 1s
1.29834e-06 0s 0s 1s 1s 0s 1s 1s 1s
1.29883e-06 0s 0s 1s 1s 0s 1s 1s 0s
1.29932e-06 0s 0s 1s 1s 0s 1s 0s 1s
1.2998e-06 0s 0s 1s 1s 0s 1s 0s 1s
1.30029e-06 0s 0s 1s 1s 0s 1s 0s 0s
1.30078e-06 0s 0s 1s 1s 0s 1s 0s 0s
1.30127e-06 0s 0s 1s 1s 0s 0s 1s 1s
1.30176e-06 0s 0s 1s 1s 0s 0s 1s 0s
1.30225e-06 0s 0s 1s 1s 0s 0s 1s 0s
1.30273e-06 0s 0s 1s 1s 0s 0s 0s 1s
1.30322e-06 0s 0s 1s 1s 0s 0s 0s 0s
1.30371e-06 0s 0s 1s 1s 0s 0s 0s 0s
1.3042e-06 0s 0s 1s 0s 1s 1s 1s 1s
1.30469e-06 0s 0s 1s 0s 1s 1s 1s 1s
1.30518e-06 0s 0s 1s 0s 1s 1s 1s 0s
1.30566e-06 0s 0s 1s 0s 1s 1s 0s 1s
1.30615e-06 0s 0s 1s 0s 1s 1s 0s 1s
1.30664e-06 0s 0s 1s 0s 1s 1s 0s 0s
1.30713e-06 0s 0s 1s 0s 1s 1s 0s 0s
1.30762e-06 0s 0s 1s 0s 1s 0s 1s 1s
1.30811e-06 0s 0s 1s 0s 1s 0s 1s 0s
1.30859e-06 0s 0s 1s 0s 1s 0s 1s 0s
1.30908e-06 0s 0s 1s 0s 1s 0s 0s 1s
1.30957e-06 0s 0s 1s 0s 1s 0s 0s 1s
1.31006e-06 0s 0s 1s 0s 1s 0s 0s 0s
1.31055e-06 0s 0s 1s 0s 1s 0s 0s 0s
1.31104e-06 0s 0s 1s 0s 0s 1s 1s 1s
1.31152e-06 0s 0s 1s 0s 0s 1s 1s 0s
1.31201e-06 0s 0s 1s 0s 0s 1s 1s 0s
1.3125e-06 0s 0s 1s 0s 0s 1s 0s 1s
1.31299e-06 0s 0s 1s 0s 0s 1s 0s 1s
1.31348e-06 0s 0s 1s 0s 0s 1s 0s 0s
1.31396e-06 0s 0s 1s 0s 0s 1s 0s 0s
1.31445e-06 0s 0s 1s 0s 0s 0s 1s 1s
1.31494e-06 0s 0s 1s 0s 0s 0s 1s 1s
1.31543e-06 0s 0s 1s 0s 0s 0s 1s 0s
1.31592e-06 0s 0s 1s 0s 0s 0s 1s 0s
1.31641e-06 0s 0s 1s 0s 0s 0s 0s 1s
1.31689e-06 0s 0s 1s 0s 0s 0s 0s 1s
1.31738e-06 0s 0s 1s 0s 0s 0s 0s 0s
1.31787e-06 0s 0s 0s 1s 1s 1s 1s 1s
1.31836e-06 0s 0s 0s 1s 1s 1s 1s 1s
1.31885e-06 0s 0s 0s 1s 1s 1s 1s 0s
1.31934e-06 0s 0s 0s 1s 1s 1s 1s 0s
1.31982e-06 0s 0s 0s 1s 1s 1s 0s 1s
1.32031e-06 0s 0s 0s 1s 1s 1s 0s 1s
1.3208e-06 0s 0s 0s 1s 1s 1s 0s 0s
1.32129e-06 0s 0s 0s 1s 1s 1s 0s 0s
1.32178e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.32227e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.32275e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.32324e-06 0s 0s 0s 1s 1s 0s 1s 0s
1.32373e-06 0s 0s 0s 1s 1s 0s 1s 0s
1.32422e-06 0s 0s 0s 1s 1s 0s 0s 1s
1.32471e-06 0s 0s 0s 1s 1s 0s 0s 1s
1.3252e-06 0s 0s 0s 1s 1s 0s 0s 0s
1.32568e-06 0s 0s 0s 1s 1s 0s 0s 0s
1.32617e-06 0s 0s 0s 1s 0s 1s 1s 1s
1.32666e-06 0s 0s 0s 1s 0s 1s 1s 1s
1.32715e-06 0s 0s 0s 1s 0s 1s 1s 0s
1.32764e-06 0s 0s 0s 1s 0s 1s 1s 0s
1.32812e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.32861e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.3291e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.32959e-06 0s 0s 0s 1s 0s 1s 0s 0s
1.33008e-06 0s 0s 0s 1s 0s 1s 0s 0s
1.33057e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.33105e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.33154e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.33203e-06 0s 0s 0s 1s 0s 0s 1s 0s
1.33252e-06 0s 0s 0s 1s 0s 0s 1s 0s
1.33301e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.3335e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.33398e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.33447e-06 0s 0s 0s 1s 0s 0s 0s 0s
1.33496e-06 0s 0s 0s 1s 0s 0s 0s 0s
1.33545e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.33594e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.33643e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.33691e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.3374e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.33789e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.33838e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.33887e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.33936e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.33984e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.34033e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.34082e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.34131e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.3418e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.34229e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.34277e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.34326e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.34375e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.34424e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.34473e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.34521e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.3457e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.34619e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.34668e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.34717e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.34766e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.34814e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.34863e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.34912e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.34961e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.3501e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.35059e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.35107e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.35156e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.35205e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.35254e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.35303e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.35352e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.354e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.35449e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.35498e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.35547e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.35596e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.35645e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.35693e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.35742e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.35791e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.3584e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.35889e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.35938e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.35986e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.36035e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.36084e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.36133e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.36182e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.3623e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.36279e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.36328e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.36377e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.36426e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.36475e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.36523e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.36572e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.36621e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.3667e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.36719e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.36768e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.36816e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.36865e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.36914e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.36963e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37012e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37061e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37109e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37158e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37207e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37256e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37305e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37354e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37402e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37451e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.375e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37549e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37598e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37646e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37695e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37744e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37793e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37842e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37891e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37939e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.37988e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.38037e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.38086e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.38135e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.38184e-06 0s 0s 0s 0s 0s 0s 0s 0s
1.38232e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.38281e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.3833e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.38379e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.38428e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.38477e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.38525e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.38574e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.38623e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.38672e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.38721e-06 0s 0s 0s 0s 0s 0s 0s 1s
1.3877e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.38818e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.38867e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.38916e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.38965e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.39014e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.39062e-06 0s 0s 0s 0s 0s 0s 1s 0s
1.39111e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.3916e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.39209e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.39258e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.39307e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.39355e-06 0s 0s 0s 0s 0s 0s 1s 1s
1.39404e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.39453e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.39502e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.39551e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.396e-06 0s 0s 0s 0s 0s 1s 0s 0s
1.39648e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.39697e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.39746e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.39795e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.39844e-06 0s 0s 0s 0s 0s 1s 0s 1s
1.39893e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.39941e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.3999e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.40039e-06 0s 0s 0s 0s 0s 1s 1s 0s
1.40088e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.40137e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.40186e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.40234e-06 0s 0s 0s 0s 0s 1s 1s 1s
1.40283e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.40332e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.40381e-06 0s 0s 0s 0s 1s 0s 0s 0s
1.4043e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.40479e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.40527e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.40576e-06 0s 0s 0s 0s 1s 0s 0s 1s
1.40625e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.40674e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.40723e-06 0s 0s 0s 0s 1s 0s 1s 0s
1.40771e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.4082e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.40869e-06 0s 0s 0s 0s 1s 0s 1s 1s
1.40918e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.40967e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.41016e-06 0s 0s 0s 0s 1s 1s 0s 0s
1.41064e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.41113e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.41162e-06 0s 0s 0s 0s 1s 1s 0s 1s
1.41211e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.4126e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.41309e-06 0s 0s 0s 0s 1s 1s 1s 0s
1.41357e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.41406e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.41455e-06 0s 0s 0s 0s 1s 1s 1s 1s
1.41504e-06 0s 0s 0s 1s 0s 0s 0s 0s
1.41553e-06 0s 0s 0s 1s 0s 0s 0s 0s
1.41602e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.4165e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.41699e-06 0s 0s 0s 1s 0s 0s 0s 1s
1.41748e-06 0s 0s 0s 1s 0s 0s 1s 0s
1.41797e-06 0s 0s 0s 1s 0s 0s 1s 0s
1.41846e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.41895e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.41943e-06 0s 0s 0s 1s 0s 0s 1s 1s
1.41992e-06 0s 0s 0s 1s 0s 1s 0s 0s
1.42041e-06 0s 0s 0s 1s 0s 1s 0s 0s
1.4209e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.42139e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.42187e-06 0s 0s 0s 1s 0s 1s 0s 1s
1.42236e-06 0s 0s 0s 1s 0s 1s 1s 0s
1.42285e-06 0s 0s 0s 1s 0s 1s 1s 0s
1.42334e-06 0s 0s 0s 1s 0s 1s 1s 1s
1.42383e-06 0s 0s 0s 1s 0s 1s 1s 1s
1.42432e-06 0s 0s 0s 1s 1s 0s 0s 0s
1.4248e-06 0s 0s 0s 1s 1s 0s 0s 0s
1.42529e-06 0s 0s 0s 1s 1s 0s 0s 1s
1.42578e-06 0s 0s 0s 1s 1s 0s 0s 1s
1.42627e-06 0s 0s 0s 1s 1s 0s 1s 0s
1.42676e-06 0s 0s 0s 1s 1s 0s 1s 0s
1.42725e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.42773e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.42822e-06 0s 0s 0s 1s 1s 0s 1s 1s
1.42871e-06 0s 0s 0s 1s 1s 1s 0s 0s
1.4292e-06 0s 0s 0s 1s 1s 1s 0s 0s
1.42969e-06 0s 0s 0s 1s 1s 1s 0s 1s
1.43018e-06 0s 0s 0s 1s 1s 1s 0s 1s
1.43066e-06 0s 0s 0s 1s 1s 1s 1s 0s
1.43115e-06 0s 0s 0s 1s 1s 1s 1s 0s
1.43164e-06 0s 0s 0s 1s 1s 1s 1s 1s
1.43213e-06 0s 0s 0s 1s 1s 1s 1s 1s
1.43262e-06 0s 0s 1s 0s 0s 0s 0s 0s
1.43311e-06 0s 0s 1s 0s 0s 0s 0s 1s
1.43359e-06 0s 0s 1s 0s 0s 0s 0s 1s
1.43408e-06 0s 0s 1s 0s 0s 0s 1s 0s
1.43457e-06 0s 0s 1s 0s 0s 0s 1s 0s
1.43506e-06 0s 0s 1s 0s 0s 0s 1s 1s
1.43555e-06 0s 0s 1s 0s 0s 0s 1s 1s
1.43604e-06 0s 0s 1s 0s 0s 1s 0s 0s
1.43652e-06 0s 0s 1s 0s 0s 1s 0s 0s
1.43701e-06 0s 0s 1s 0s 0s 1s 0s 1s
1.4375e-06 0s 0s 1s 0s 0s 1s 0s 1s
1.43799e-06 0s 0s 1s 0s 0s 1s 1s 0s
1.43848e-06 0s 0s 1s 0s 0s 1s 1s 0s
1.43896e-06 0s 0s 1s 0s 0s 1s 1s 1s
1.43945e-06 0s 0s 1s 0s 1s 0s 0s 0s
1.43994e-06 0s 0s 1s 0s 1s 0s 0s 0s
1.44043e-06 0s 0s 1s 0s 1s 0s 0s 1s
1.44092e-06 0s 0s 1s 0s 1s 0s 0s 1s
1.44141e-06 0s 0s 1s 0s 1s 0s 1s 0s
1.44189e-06 0s 0s 1s 0s 1s 0s 1s 0s
1.44238e-06 0s 0s 1s 0s 1s 0s 1s 1s
1.44287e-06 0s 0s 1s 0s 1s 1s 0s 0s
1.44336e-06 0s 0s 1s 0s 1s 1s 0s 0s
1.44385e-06 0s 0s 1s 0s 1s 1s 0s 1s
1.44434e-06 0s 0s 1s 0s 1s 1s 0s 1s
1.44482e-06 0s 0s 1s 0s 1s 1s 1s 0s
1.44531e-06 0s 0s 1s 0s 1s 1s 1s 1s
1.4458e-06 0s 0s 1s 0s 1s 1s 1s 1s
1.44629e-06 0s 0s 1s 1s 0s 0s 0s 0s
1.44678e-06 0s 0s 1s 1s 0s 0s 0s 0s
1.44727e-06 0s 0s 1s 1s 0s 0s 0s 1s
1.44775e-06 0s 0s 1s 1s 0s 0s 1s 0s
1.44824e-06 0s 0s 1s 1s 0s 0s 1s 0s
1.44873e-06 0s 0s 1s 1s 0s 0s 1s 1s
1.44922e-06 0s 0s 1s 1s 0s 1s 0s 0s
1.44971e-06 0s 0s 1s 1s 0s 1s 0s 0s
1.4502e-06 0s 0s 1s 1s 0s 1s 0s 1s
1.45068e-06 0s 0s 1s 1s 0s 1s 0s 1s
1.45117e-06 0s 0s 1s 1s 0s 1s 1s 0s
1.45166e-06 0s 0s 1s 1s 0s 1s 1s 1s
1.45215e-06 0s 0s 1s 1s 0s 1s 1s 1s
1.45264e-06 0s 0s 1s 1s 1s 0s 0s 0s
1.45312e-06 0s 0s 1s 1s 1s 0s 0s 1s
1.45361e-06 0s 0s 1s 1s 1s 0s 0s 1s
1.4541e-06 0s 0s 1s 1s 1s 0s 1s 0s
1.45459e-06 0s 0s 1s 1s 1s 0s 1s 1s
1.45508e-06 0s 0s 1s 1s 1s 0s 1s 1s
1.45557e-06 0s 0s 1s 1s 1s 1s 0s 0s
1.45605e-06 0s 0s 1s 1s 1s 1s 0s 1s
1.45654e-06 0s 0s 1s 1s 1s 1s 0s 1s
1.45703e-06 0s 0s 1s 1s 1s 1s 1s 0s
1.45752e-06 0s 0s 1s 1s 1s 1s 1s 1s
1.45801e-06 0s 0s 1s 1s 1s 1s 1s 1s
1.4585e-06 0s 1s 0s 0s 0s 0s 0s 0s
1.45898e-06 0s 1s 0s 0s 0s 0s 0s 1s
1.45947e-06 0s 1s 0s 0s 0s 0s 0s 1s
1.45996e-06 0s 1s 0s 0s 0s 0s 1s 0s
1.46045e-06 0s 1s 0s 0s 0s 0s 1s 1s
1.46094e-06 0s 1s 0s 0s 0s 0s 1s 1s
1.46143e-06 0s 1s 0s 0s 0s 1s 0s 0s
1.46191e-06 0s 1s 0s 0s 0s 1s 0s 1s
1.4624e-06 0s 1s 0s 0s 0s 1s 0s 1s
1.46289e-06 0s 1s 0s 0s 0s 1s 1s 0s
1.46338e-06 0s 1s 0s 0s 0s 1s 1s 1s
1.46387e-06 0s 1s 0s 0s 1s 0s 0s 0s
1.46436e-06 0s 1s 0s 0s 1s 0s 0s 0s
1.46484e-06 0s 1s 0s 0s 1s 0s 0s 1s
1.46533e-06 0s 1s 0s 0s 1s 0s 1s 0s
1.46582e-06 0s 1s 0s 0s 1s 0s 1s 0s
1.46631e-06 0s 1s 0s 0s 1s 0s 1s 1s
1.4668e-06 0s 1s 0s 0s 1s 1s 0s 0s
1.46729e-06 0s 1s 0s 0s 1s 1s 0s 1s
1.46777e-06 0s 1s 0s 0s 1s 1s 0s 1s
1.46826e-06 0s 1s 0s 0s 1s 1s 1s 0s
1.46875e-06 0s 1s 0s 0s 1s 1s 1s 1s
1.46924e-06 0s 1s 0s 0s 1s 1s 1s 1s
1.46973e-06 0s 1s 0s 1s 0s 0s 0s 0s
1.47021e-06 0s 1s 0s 1s 0s 0s 0s 1s
1.4707e-06 0s 1s 0s 1s 0s 0s 1s 0s
1.47119e-06 0s 1s 0s 1s 0s 0s 1s 0s
1.47168e-06 0s 1s 0s 1s 0s 0s 1s 1s
1.47217e-06 0s 1s 0s 1s 0s 1s 0s 0s
1.47266e-06 0s 1s 0s 1s 0s 1s 0s 1s
1.47314e-06 0s 1s 0s 1s 0s 1s 0s 1s
1.47363e-06 0s 1s 0s 1s 0s 1s 1s 0s
1.47412e-06 0s 1s 0s 1s 0s 1s 1s 1s
1.47461e-06 0s 1s 0s 1s 1s 0s 0s 0s
1.4751e-06 0s 1s 0s 1s 1s 0s 0s 0s
1.47559e-06 0s 1s 0s 1s 1s 0s 0s 1s
1.47607e-06 0s 1s 0s 1s 1s 0s 1s 0s
1.47656e-06 0s 1s 0s 1s 1s 0s 1s 0s
1.47705e-06 0s 1s 0s 1s 1s 0s 1s 1s
1.47754e-06 0s 1s 0s 1s 1s 1s 0s 0s
1.47803e-06 0s 1s 0s 1s 1s 1s 0s 1s
1.47852e-06 0s 1s 0s 1s 1s 1s 0s 1s
1.479e-06 0s 1s 0s 1s 1s 1s 1s 0s
1.47949e-06 0s 1s 0s 1s 1s 1s 1s 1s
1.47998e-06 0s 1s 1s 0s 0s 0s 0s 0s
1.48047e-06 0s 1s 1s 0s 0s 0s 0s 1s
1.48096e-06 0s 1s 1s 0s 0s 0s 0s 1s
1.48145e-06 0s 1s 1s 0s 0s 0s 1s 0s
1.48193e-06 0s 1s 1s 0s 0s 0s 1s 1s
1.48242e-06 0s 1s 1s 0s 0s 1s 0s 0s
1.48291e-06 0s 1s 1s 0s 0s 1s 0s 0s
1.4834e-06 0s 1s 1s 0s 0s 1s 0s 1s
1.48389e-06 0s 1s 1s 0s 0s 1s 1s 0s
1.48437e-06 0s 1s 1s 0s 0s 1s 1s 1s
1.48486e-06 0s 1s 1s 0s 0s 1s 1s 1s
1.48535e-06 0s 1s 1s 0s 1s 0s 0s 0s
1.48584e-06 0s 1s 1s 0s 1s 0s 0s 1s
1.48633e-06 0s 1s 1s 0s 1s 0s 1s 0s
1.48682e-06 0s 1s 1s 0s 1s 0s 1s 0s
1.4873e-06 0s 1s 1s 0s 1s 0s 1s 1s
